Ommegang Noord   13F,house,house,242000,for sale,3,1,0,0,0,0,162m2,120m2,nu,0,as new
Roeselaarsestraat   381,house,house,249000,for sale,4,1,0,0,0,0,412m2,195m2,nu,0,to be done up
1400    —        Nivelles      |,house,house,300000,for sale,4,1,0,0,0,1,280m2,210m2,3,0,good
1030    —        Schaerbeek      |,house,house,475000,for sale,5,1,0,0,0,1,0m2,300m2,2,0,good
Meensesteenweg   225-227,house,house,815000,for sale,8,1,0,0,0,0,649m2,341m2,nu,0,as new
Leiestraat   21,house,house,220000,for sale,4,1,0,0,0,0,57m2,120m2,2,0,to renovate
lagerstrasse 3   3,house,house,256000,for sale,6,0,0,0,1,0,230m2,728m2,4,0,good
Rue de Bray (rue Marie José)   59,house,house,275000,for sale,3,1,0,0,0,1,328m2,132m2,3,0,as new
7712    —        Herseaux      |,house,house,280450,for sale,3,1,0,0,0,1,574m2,110m2,3,0,as new
"Nekkersvijverstraat   135,",house,exceptional property,339000,for sale,4,1,0,0,0,1,105m2,154m2,nu,0,good
Guido Gezellestraat   63,house,house,349000,for sale,3,1,0,0,0,1,100m2,160m2,2,0,just renovated
Werftsesteenweg   51,house,house,365000,for sale,2,1,0,0,0,0,138m2,109m2,3,0,
Van Aertselaerstraat   1,house,house,375000,for sale,3,1,0,0,0,1,130m2,170m2,1,0,as new
Terlakenweg   6c,house,house,379000,for sale,3,1,0,0,0,0,278m2,168m2,3,0,as new
Sparrenweg   195          Box B,house,house,380000,for sale,3,1,0,0,0,1,536m2,200m2,4,0,as new
Eeckelstraat   41,house,house,395000,for sale,3,0,0,0,0,0,437m2,195m2,3,0,
Alfons Meersmansdreef   19 B,house,house,398500,for sale,3,1,0,0,0,0,426m2,162m2,3,0,as new
Wulfhoekstraat   25,house,house,422000,for sale,3,1,0,0,0,0,440m2,195m2,4,0,
Albert Devuestraat   8,house,house,437507,for sale,3,1,0,0,0,0,460m2,144m2,3,0,as new
Albert Devuestraat   8,house,house,439509,for sale,3,1,0,0,0,0,460m2,144m2,3,0,as new
"Kardinaal Mercierstraat   9,",house,house,474000,for sale,4,1,0,0,1,1,272m2,167m2,2,0,as new
Neesveld   25,house,house,515000,for sale,4,0,0,0,0,0,980m2,174m2,4,0,good
Place de la Sarthe   9,house,other property,89000,for sale,1,1,0,0,0,0,420m2,52m2,4,0,to be done up
Rue de Rechain   50,house,villa,100000,for sale,3,1,0,0,0,1,1004m2,nullm2,4,0,to renovate
Rue du Rossignol   40,house,house,169000,for sale,3,1,0,0,0,0,195m2,136m2,2,0,good
Rue du Rossignol   40,house,house,169000,for sale,3,1,0,0,0,0,195m2,136m2,2,0,good
7060    —        Soignies      |,house,house,180000,for sale,2,1,0,0,0,0,59m2,118m2,nu,0,to renovate
Baljuwstraat   4,house,house,198000,for sale,3,1,0,0,0,1,67m2,67m2,3,0,as new
Buizemontstraat   241,house,house,249000,for sale,3,1,0,0,1,1,164m2,185m2,2,0,as new
Rue Jules Destrée   162,house,house,299000,for sale,8,1,0,0,1,0,1600m2,500m2,4,0,to renovate
4100    —        Seraing      |,house,house,310000,for sale,4,0,0,0,1,1,800m2,180m2,nu,0,to be done up
Visestraat   96,house,house,345000,for sale,6,1,0,0,0,1,78m2,186m2,2,0,good
"Bruiloftstraat   13,",house,house,355000,for sale,2,0,0,0,1,1,54m2,85m2,2,0,as new
"Hogestraat   17,",house,house,369500,for sale,4,0,0,0,0,0,1227m2,283m2,4,0,good
Scharphoutstraat   7a,house,house,389000,for sale,3,0,0,0,0,0,0m2,nullm2,2,0,good
Rue de l'abbaye   29,house,house,399000,for sale,3,1,0,0,1,1,730m2,nullm2,2,0,good
Plockroy   63,house,farmhouse,530000,for sale,3,0,0,0,0,1,21580m2,155m2,4,0,to renovate
Desire de Wolfstraat   19,house,exceptional property,749000,for sale,3,1,0,0,0,1,160m2,nullm2,2,0,as new
1180    —        Uccle      |,house,exceptional property,1975000,for sale,6,1,0,0,1,1,300m2,780m2,2,0,as new
"Havenlaan   44,",house,house,199000,for sale,2,0,0,0,0,0,0m2,105m2,3,0,good
KATTESTRAAT   23,house,house,219000,for sale,3,0,0,0,0,0,246m2,98m2,nu,0,to renovate
Vieux Chemin du Poète   2,house,villa,300000,for sale,3,1,0,0,0,1,670m2,nullm2,4,0,to be done up
Wijngaardstraat   3,house,villa,395000,for sale,4,0,0,0,0,0,780m2,295m2,nu,0,as new
Waversebaan   50,house,house,450000,for sale,5,0,0,0,1,1,440m2,330m2,nu,0,to renovate
Snoekstraat   96,house,house,450000,for sale,4,1,0,0,0,1,54m2,nullm2,2,0,as new
Allee des Rossignols   69-71,house,chalet,67500,for sale,2,1,0,0,1,0,345m2,75m2,4,0,to renovate
Bloemenstraat   1,house,house,310000,for sale,3,1,0,0,1,1,322m2,nullm2,4,0,good
Klaterbaan   92,house,house,359000,for sale,3,1,0,0,1,1,410m2,nullm2,2,0,just renovated
Meersstraat   2,house,country cottage,625000,for sale,3,0,0,0,0,1,0m2,168m2,4,0,as new
Rue Cahorday,house group,house group,267000 - 380000,for sale,,0,0,0,0,0,,nullm2,,0,
Rue Joseph Stranard   19,house,mixed use building,72000,for sale,4,0,0,0,0,0,75m2,142m2,3,0,to renovate
"Torhoutse Steenweg   265,",house,house,135000,for sale,2,1,0,0,0,1,60m2,nullm2,2,0,to renovate
"Hennepstraat   5,",house,town house,289000,for sale,4,1,1,0,0,0,66m2,241m2,2,0,as new
Steenweg   158,house,house,295000,for sale,5,1,0,0,0,1,322m2,175m2,2,0,to be done up
"Torenvalkenerf   12,",house,bungalow,320000,for sale,3,1,0,0,0,0,640m2,135m2,4,0,to be done up
2930    —        Brasschaat      |,house,villa,988000,for sale,6,1,0,0,0,0,2056m2,383m2,4,1,as new
Rosstraat   70,house,house,269000,for sale,3,0,0,0,1,1,551m2,213m2,2,0,
Lundenstraat   56,house,house,370000,for sale,5,1,0,0,1,0,155m2,200m2,2,0,good
1082    —        Sint-Agatha-Berchem      |,house,house,598000,for sale,5,1,0,0,1,0,335m2,373m2,2,0,good
Prinsessestraat   40,house,house,175000,for sale,2,1,0,0,0,1,145m2,146m2,nu,0,to be done up
Olmendreef   19,house,house,229000,for sale,4,1,0,0,0,1,123m2,176m2,2,0,
Rozebeeksestraat   90,house,house,249000,for sale,3,1,0,0,0,1,484m2,160m2,nu,0,to be done up
"Daalstraat   13,",house,house,265000,for sale,3,0,0,0,1,0,402m2,120m2,4,0,good
Spaarzaamheidstraat   56,house,house,289000,for sale,3,1,0,0,1,0,130m2,130m2,2,0,as new
Wielewaalstraat   10,house,house,349000,for sale,6,1,0,0,0,1,597m2,202m2,nu,0,as new
Meensesteenweg   84,house,house,398000,for sale,4,1,0,0,0,1,466m2,246m2,nu,0,as new
Hundelgemsesteenweg   494,house,house,499000,for sale,6,0,0,0,0,1,450m2,337m2,nu,0,good
Avenue Nouvelle 102             Box 0,house,town house,665000,for sale,6,1,0,0,1,1,169m2,240m2,2,0,
Oudenaardsestraat   250,house,villa,694000,for sale,3,0,0,0,0,1,2095m2,300m2,4,0,as new
7120    —        ESTINNES-AU-VAL      |,house,house,1200000,for sale,4,1,0,1,0,1,4055m2,460m2,4,0,good
5100    —        DAVE      |,house,villa,1350000,for sale,7,1,0,1,0,0,2013m2,370m2,nu,0,as new
"Burgemeester Ponseelelaan   1,",house,house,292000,for sale,3,0,0,0,0,1,208m2,162m2,nu,0,good
Rue du Tiege   36,house,house,319500,for sale,4,1,0,0,1,1,480m2,175m2,4,0,good
Rue Valenciennoise   20,house,house,119000,for sale,2,1,0,0,0,0,250m2,106m2,3,0,to renovate
Kouterweg   109,house,house,205000,for sale,3,1,0,0,0,1,221m2,117m2,nu,0,as new
Gasthuisstraat   13,house,house,249000,for sale,2,1,0,0,0,1,91m2,83m2,3,0,as new
Place de Baulers   7,house,house,499000,for sale,4,1,0,0,1,1,481m2,316m2,2,0,as new
Place de Baulers   7,house,house,499000,for sale,4,1,0,0,1,1,481m2,316m2,2,0,as new
Kerkstraat   6,house,house,556700,for sale,5,1,0,0,0,1,580m2,287m2,3,0,as new
1090    —        Jette      |,house,house,639000,for sale,5,1,0,0,1,1,250m2,170m2,2,0,as new
Rue de Crombé   3A,house,chalet,92500,for sale,3,1,1,0,0,0,793m2,111m2,4,0,good
Oudstrijdersstraat   4,house,house,169000,for sale,4,0,0,0,0,0,270m2,192m2,nu,0,to be done up
Bergensesteenweg   104,house,mixed use building,210000,for sale,1,0,0,0,0,0,0m2,78m2,nu,0,
Azaleastraat   18/A,house,house,295000,for sale,3,1,0,0,1,0,535m2,299m2,nu,0,to be done up
Kruishoutemseweg   34,house,house,315000,for sale,3,0,0,1,0,1,360m2,153m2,nu,0,as new
Bankstraat   71,house,house,325000,for sale,4,0,0,0,1,0,130m2,140m2,2,0,to renovate
Leo Steelstraat   22,house,house,389000,for sale,3,1,0,0,0,0,756m2,169m2,nu,0,
